CustomerID,Age,AnnualIncome_k,Tenure_Months,Recency_Days,Frequency_Purchases,MonetaryTotal,AvgOrderValue,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumWebVisitsPerMonth,NumDealsPurchases,DiscountUsageRate,CartAbandonRate,ReturnRate,NumComplaints,LoyaltyPoints,EmailOpenRate,AppSessionMinPerMonth,SocialEngagementScore,WishlistItems,ReviewsWritten,CustomerServiceContacts,Spend_Electronics,Spend_Apparel,Spend_Grocery,Spend_HomeGoods,Spend_Beauty
CUST01646,49.1,75.4,48.9,172.8,2.6,143.7,52.83,1.5,1.0,0.1,1.7,0.8,0.187,0.214,0.02,4,419.0,0.023,3.4,6.5,1,0,2,51.69,51.56,25.39,6.14,8.92
CUST01647,35.9,90.0,86.6,6.9,28.4,4785.12,143.88,11.0,11.6,5.7,8.9,0.8,0.055,0.117,0.037,0,3740.0,0.684,143.1,45.2,6,5,0,1169.91,1443.75,419.61,341.44,1410.41
CUST01648,41.1,55.7,29.1,24.0,8.4,662.48,67.77,4.5,2.5,1.4,7.9,5.9,0.375,0.273,0.098,0,1903.0,0.186,28.0,13.2,6,1,0,186.03,128.62,113.09,157.08,77.67
CUST01649,57.8,70.9,71.9,121.8,4.8,224.21,37.71,2.4,1.8,0.6,2.3,1.5,0.287,0.257,0.244,5,235.0,0.064,7.3,2.4,1,0,1,28.59,8.44,71.71,15.93,99.55
CUST01650,54.8,90.1,24.9,103.8,3.5,159.27,47.31,1.6,1.4,0.6,0.8,1.2,0.205,0.221,0.176,1,296.0,0.073,7.6,6.1,0,0,3,11.4,5.22,108.66,12.37,21.62
CUST01651,42.7,55.5,35.9,3.4,33.2,4220.71,113.2,16.4,11.9,4.9,3.5,2.7,0.103,0.033,0.023,0,2920.0,0.616,127.2,42.4,1,4,1,1025.99,40.82,139.05,1228.18,1786.67
CUST01652,24.8,65.1,38.2,13.5,28.4,1942.66,67.4,9.3,8.2,10.9,12.1,20.4,0.866,0.466,0.104,1,1322.0,0.402,40.2,49.0,15,6,2,138.32,319.7,1021.72,257.62,205.31
CUST01653,40.8,54.1,29.1,16.6,25.5,669.39,39.32,10.0,10.5,5.1,13.7,11.1,0.656,0.357,0.137,0,1243.0,0.071,49.3,25.5,11,1,2,12.8,328.08,286.05,22.77,19.69
CUST01654,30.0,43.2,30.6,12.4,22.7,1122.79,48.72,9.3,9.7,3.8,10.8,19.1,0.643,0.338,0.108,3,1572.0,0.693,122.5,28.7,9,2,1,48.97,252.07,568.53,71.64,181.58
CUST01655,56.3,133.3,32.5,11.7,27.2,4641.62,202.25,14.3,6.8,6.2,11.8,2.6,0.103,0.058,0.016,0,4654.0,0.509,132.9,22.0,10,3,0,1063.69,978.23,6.99,1324.55,1268.16
CUST01656,48.1,87.0,30.8,44.1,10.0,659.68,67.65,5.7,2.9,1.3,7.9,3.4,0.117,0.257,0.092,0,1757.0,0.194,47.9,9.6,4,2,0,125.75,129.38,90.96,158.71,154.89
CUST01657,29.6,68.0,14.5,11.3,17.8,645.7,34.94,7.1,5.8,4.9,53.6,9.9,0.305,0.596,0.148,1,1410.0,0.242,232.7,112.2,22,8,0,228.08,186.06,81.38,13.08,137.09
CUST01658,25.9,30.1,33.2,8.7,8.7,198.07,28.11,2.8,3.4,2.5,11.0,8.7,0.749,0.419,0.075,0,1134.0,0.344,36.2,20.6,12,2,1,3.97,31.41,150.92,0.53,11.25
CUST01659,31.0,89.1,30.1,15.0,36.3,1634.17,42.75,14.9,10.6,10.9,14.3,9.7,0.887,0.268,0.129,0,2766.0,0.38,90.6,47.4,8,3,0,163.19,273.69,1041.36,77.94,78.0
CUST01660,20.0,47.3,13.0,5.6,16.0,963.64,55.12,7.4,4.8,3.8,32.8,1.2,0.326,0.524,0.105,0,1276.0,0.297,192.2,73.6,13,3,1,27.95,195.03,175.59,170.91,394.16
CUST01661,52.2,102.9,21.7,263.2,4.8,205.81,45.86,2.2,1.6,1.0,1.5,0.9,0.272,0.2,0.271,1,189.0,0.061,9.2,6.1,0,0,1,23.71,76.11,19.61,28.8,57.59
CUST01662,29.6,52.1,13.2,1.0,9.1,117.23,12.72,4.1,4.1,0.9,18.0,5.2,0.326,0.385,0.117,2,512.0,0.127,247.9,68.7,23,6,0,61.81,24.15,1.17,13.4,16.71
CUST01663,51.0,81.7,25.0,40.9,15.9,1037.59,57.43,5.9,3.3,6.8,13.4,5.6,0.296,0.221,0.095,0,1826.0,0.518,36.2,33.6,4,1,0,208.9,26.58,412.13,284.48,105.51
CUST01664,24.9,67.9,10.4,8.2,12.1,994.67,70.13,6.9,3.9,1.4,25.6,4.9,0.347,0.416,0.148,0,706.0,0.15,53.2,15.1,21,4,3,492.19,201.18,104.72,13.58,183.0
CUST01665,39.2,59.7,42.1,14.5,9.2,511.3,52.25,3.5,3.9,1.8,4.4,4.0,0.256,0.122,0.091,0,1662.0,0.293,26.3,4.1,4,1,0,82.07,41.12,184.82,120.05,83.24
CUST01666,36.0,79.6,39.2,36.1,11.2,513.93,42.94,4.1,2.7,4.3,4.5,4.6,0.235,0.23,0.117,0,1653.0,0.387,5.3,22.9,1,1,0,130.8,45.4,26.92,198.05,112.76
CUST01667,39.5,65.7,11.2,12.3,30.0,1281.09,42.5,17.0,14.6,0.0,11.5,13.3,0.658,0.254,0.13,2,997.0,0.424,52.6,34.2,11,0,5,158.97,248.53,440.63,83.51,349.44
CUST01668,45.2,71.7,44.3,40.9,5.5,187.92,34.73,2.5,1.7,1.3,9.7,5.5,0.2,0.203,0.083,1,1208.0,0.328,38.9,24.4,6,3,2,20.36,90.23,13.15,14.01,50.16
CUST01669,42.1,119.6,37.9,6.6,22.9,4442.4,171.36,7.7,10.1,5.1,7.3,4.7,0.09,0.056,0.022,0,2889.0,0.517,45.9,47.8,5,8,0,958.0,889.31,1560.1,838.26,196.73
CUST01670,29.1,87.4,29.7,57.0,13.5,610.07,47.67,5.6,4.9,3.0,9.6,4.7,0.126,0.159,0.094,0,1940.0,0.182,32.5,25.2,4,0,1,110.54,136.15,43.04,172.21,148.14
CUST01671,29.2,42.3,37.9,22.7,11.5,323.82,31.83,5.9,3.6,2.1,23.6,11.5,0.471,0.413,0.12,0,1225.0,0.265,39.1,28.4,20,0,2,18.22,58.56,171.89,10.81,64.34
CUST01672,39.6,83.6,39.0,37.2,13.7,678.12,46.47,6.4,4.4,2.9,10.6,4.0,0.263,0.22,0.094,2,1640.0,0.312,50.9,39.8,5,0,2,197.58,182.92,80.39,124.43,92.81
CUST01673,46.6,82.6,19.8,54.3,9.9,664.09,66.01,5.9,3.0,1.1,11.8,2.9,0.323,0.154,0.029,0,1049.0,0.211,33.8,30.1,11,0,2,104.65,43.61,193.61,253.66,68.56
CUST01674,47.8,71.1,15.9,64.0,8.8,431.66,56.12,3.8,2.6,2.3,3.0,5.8,0.266,0.223,0.094,0,1350.0,0.225,49.0,22.5,5,0,1,23.33,74.92,167.04,120.84,45.53
CUST01675,59.8,67.9,52.4,75.1,2.5,163.74,71.54,1.3,1.1,0.0,1.4,0.8,0.242,0.352,0.249,0,381.0,0.055,7.5,5.0,1,0,1,8.62,25.93,88.23,10.18,30.78
CUST01676,39.9,61.3,45.6,12.4,4.9,174.06,36.62,1.5,1.3,2.1,16.2,4.9,0.873,0.467,0.143,0,1477.0,0.666,40.2,56.5,7,3,2,36.31,40.95,76.85,15.96,3.98
CUST01677,46.0,79.3,30.9,7.8,52.3,11685.22,215.61,30.9,21.7,0.0,11.8,3.7,0.084,0.063,0.038,1,3442.0,0.788,41.3,22.4,8,6,1,5543.35,1875.43,1505.15,2115.74,645.56
CUST01678,22.5,70.1,10.8,9.9,13.8,760.32,53.89,6.8,6.6,0.4,25.1,3.9,0.263,0.503,0.191,0,1057.0,0.288,158.4,122.2,17,3,1,84.26,418.63,60.63,50.45,146.35
CUST01679,54.5,118.5,47.4,13.0,31.6,4071.51,141.44,13.8,11.0,6.7,2.3,3.1,0.088,0.055,0.045,0,4121.0,0.57,72.4,40.5,8,2,0,1380.34,859.74,164.53,1352.83,314.08
CUST01680,50.5,47.9,77.3,207.2,2.7,140.85,58.53,1.1,0.8,0.8,2.4,0.8,0.225,0.111,0.183,1,396.0,0.046,10.2,2.4,2,1,4,4.89,4.0,84.02,45.64,2.31
CUST01681,32.2,40.4,41.8,18.7,33.1,1436.44,44.94,17.4,10.3,5.5,8.3,11.1,0.782,0.312,0.077,1,2114.0,0.414,45.1,62.7,12,2,0,0.4,331.52,425.59,401.74,277.2
CUST01682,34.5,49.7,36.8,19.5,7.8,831.45,91.4,3.7,3.0,1.1,11.3,5.2,0.337,0.215,0.101,1,1692.0,0.288,30.6,30.3,5,1,0,228.8,133.32,41.85,266.94,160.55
CUST01683,67.8,69.7,83.8,153.7,4.0,264.11,61.39,1.9,1.3,0.8,1.2,1.2,0.242,0.163,0.223,2,209.0,0.051,11.5,4.1,1,0,1,93.3,9.32,87.57,61.17,12.75
CUST01684,44.0,80.1,15.6,5.2,18.5,914.73,59.24,7.1,5.8,5.7,7.7,1.7,0.164,0.0,0.098,1,1618.0,0.136,34.6,31.3,3,1,0,352.36,28.49,315.54,13.17,205.17
CUST01685,33.9,43.6,39.1,8.6,31.8,3390.83,100.64,15.8,10.1,5.9,9.7,1.2,0.106,0.07,0.016,1,3478.0,0.571,65.4,8.3,3,6,0,831.08,369.22,158.19,1518.9,513.44
CUST01686,20.2,53.3,32.3,21.3,2.7,150.88,47.48,0.8,1.0,0.9,5.2,2.7,0.403,0.181,0.084,0,1641.0,0.38,66.1,28.5,4,2,1,33.57,18.76,10.82,37.54,50.19
CUST01687,50.0,67.9,31.0,35.1,9.3,476.31,55.46,2.9,2.3,4.1,9.2,3.9,0.295,0.261,0.055,1,1478.0,0.307,36.2,12.4,7,1,1,58.42,97.74,174.8,25.77,119.59
CUST01688,23.4,63.5,10.2,11.4,13.9,84.62,6.41,7.9,5.7,0.4,28.5,4.0,0.404,0.307,0.203,0,909.0,0.223,163.0,101.8,13,3,2,8.11,44.58,0.59,14.13,17.21
CUST01689,51.8,71.5,51.0,100.1,0.6,30.21,57.19,0.3,0.3,0.0,3.4,0.6,0.257,0.229,0.234,0,284.0,0.051,8.1,5.3,0,0,2,0.02,7.43,9.53,0.75,12.49
CUST01690,38.9,39.1,56.7,168.1,3.3,165.17,46.0,1.0,1.4,0.9,2.4,0.9,0.192,0.121,0.206,1,351.0,0.055,10.8,4.4,1,0,1,9.6,80.11,29.72,24.07,21.67
CUST01691,49.0,98.6,40.6,9.5,35.5,4051.19,92.14,14.5,8.9,12.1,11.5,4.0,0.114,0.061,0.015,0,5313.0,0.517,46.3,29.7,5,5,1,297.44,571.86,1152.51,1225.98,803.4
CUST01692,34.3,59.5,10.0,14.1,22.0,1108.31,48.15,8.6,7.2,6.2,37.4,3.2,0.137,0.282,0.201,0,936.0,0.234,90.7,129.5,18,0,1,286.77,356.36,80.26,5.9,379.02
CUST01693,47.7,53.9,16.8,18.5,29.2,719.62,24.65,12.8,12.2,4.2,21.4,8.9,0.636,0.204,0.071,1,1124.0,0.713,57.0,34.3,10,0,0,175.23,48.38,321.86,38.88,135.27
CUST01694,40.1,125.9,22.8,6.3,23.8,2651.7,112.77,9.5,10.4,3.9,8.9,3.9,0.136,0.062,0.031,0,2524.0,0.424,86.8,34.4,5,1,0,913.72,284.17,232.18,954.96,266.66
CUST01695,37.8,98.8,48.1,9.0,20.5,471.56,24.45,7.9,7.6,5.0,15.4,18.1,0.643,0.404,0.154,0,1580.0,0.42,78.6,60.2,17,0,2,199.16,124.99,51.84,73.02,22.55
CUST01696,51.0,139.4,56.7,7.3,27.6,4630.36,151.39,13.8,6.7,7.0,13.6,1.3,0.06,0.102,0.028,0,5091.0,0.347,136.6,33.7,9,8,1,941.68,1255.36,48.89,951.93,1432.5
CUST01697,55.7,94.6,36.4,5.8,35.4,6501.0,176.58,12.6,10.2,12.6,8.5,2.0,0.088,0.081,0.037,0,4248.0,0.693,88.2,35.3,11,6,0,2031.58,1101.61,680.46,2619.87,67.47
CUST01698,47.5,83.4,45.2,9.8,25.3,3344.88,145.43,14.7,10.8,0.0,5.9,3.2,0.054,0.063,0.027,0,4496.0,0.479,44.8,39.3,3,3,0,752.11,1120.38,494.1,567.11,411.17
CUST01699,52.6,87.4,24.6,34.4,9.2,785.17,96.76,5.1,2.2,1.8,13.8,1.8,0.305,0.163,0.086,0,1518.0,0.35,40.8,13.7,7,1,1,92.09,324.73,74.07,162.03,132.24
CUST01700,29.6,52.3,15.0,16.5,13.3,590.24,45.42,4.4,4.6,4.3,14.5,8.2,0.372,0.079,0.112,0,1415.0,0.042,60.1,131.0,27,6,2,181.18,36.44,36.72,43.99,291.91
CUST01701,43.3,79.5,22.4,21.0,11.6,537.43,54.04,4.1,4.8,2.7,7.0,4.7,0.247,0.225,0.05,0,1229.0,0.338,34.9,23.8,5,3,3,165.51,150.94,49.67,120.4,50.91
CUST01702,22.4,64.2,7.4,9.7,16.7,653.85,39.6,8.9,6.3,1.5,34.7,5.7,0.218,0.485,0.022,0,524.0,0.212,224.0,52.3,17,1,1,401.86,226.02,5.02,0.71,20.24
CUST01703,37.0,72.4,29.5,19.8,31.1,767.28,22.14,11.5,11.6,8.0,13.0,14.3,0.679,0.186,0.102,2,1596.0,0.368,73.3,17.3,5,0,1,149.43,64.81,448.89,75.67,28.47
CUST01704,28.0,33.7,15.4,7.2,17.3,641.65,33.08,5.9,7.5,3.9,7.5,4.1,0.203,0.425,0.121,0,775.0,0.158,77.3,70.6,20,3,1,299.16,142.3,45.2,8.83,146.16
CUST01705,18.2,30.0,16.6,16.8,11.9,943.31,72.9,6.1,5.2,0.6,27.5,6.4,0.266,0.373,0.079,0,1215.0,0.236,161.0,132.8,18,1,0,165.1,384.61,207.6,38.05,147.95
CUST01706,49.9,142.8,71.2,2.5,23.5,2193.4,95.62,8.1,10.3,5.1,9.7,0.9,0.123,0.081,0.015,0,4974.0,0.379,71.3,34.1,4,6,0,273.9,358.42,230.82,859.88,470.37
CUST01707,31.8,79.7,59.9,155.6,2.5,174.09,67.08,1.4,1.1,0.0,1.9,0.2,0.268,0.174,0.149,1,453.0,0.027,5.0,7.9,0,0,0,3.39,32.34,84.09,45.37,8.9
CUST01708,43.4,65.9,36.5,18.1,3.1,124.0,41.7,1.1,1.1,0.9,24.5,3.1,0.41,0.616,0.14,0,1485.0,0.441,27.1,59.8,10,2,0,6.59,23.94,74.47,1.21,17.79
CUST01709,46.3,89.2,38.5,153.7,4.2,126.5,33.38,1.6,1.6,1.1,2.2,1.2,0.181,0.162,0.27,3,405.0,0.053,8.8,8.8,1,0,2,18.19,33.9,63.47,1.1,9.84
CUST01710,53.3,62.9,75.5,186.0,3.0,152.37,51.29,1.1,0.9,1.0,1.3,1.0,0.055,0.175,0.247,2,410.0,0.023,0.8,6.8,0,0,0,44.56,14.29,76.69,0.7,16.13
CUST01711,43.0,80.9,25.5,8.3,15.0,2490.58,161.43,5.5,7.4,2.2,13.3,3.3,0.188,0.07,0.033,0,2936.0,0.382,1.0,37.3,4,6,1,358.24,466.37,409.34,1074.1,182.53
CUST01712,48.9,86.8,66.6,14.1,22.3,2839.22,111.44,12.2,6.3,3.9,15.4,4.8,0.109,0.07,0.026,0,3895.0,0.601,59.1,30.1,3,5,1,884.5,742.45,129.31,870.61,212.35
CUST01713,51.6,116.6,78.0,6.0,3.3,67.75,21.45,1.0,1.2,1.1,2.1,0.8,0.069,0.239,0.086,2,177.0,0.028,7.4,3.3,0,0,4,8.06,14.77,32.48,4.88,7.56
CUST01714,29.4,58.1,8.9,15.6,16.4,986.41,59.56,9.7,4.2,2.4,26.8,10.0,0.412,0.667,0.141,0,326.0,0.189,306.8,149.1,14,4,1,261.47,242.19,144.03,46.81,291.91
CUST01715,49.4,149.6,54.9,7.0,32.6,4561.23,156.11,15.7,12.2,4.7,9.4,3.2,0.122,0.04,0.028,0,4751.0,0.588,85.8,32.2,5,8,1,1290.77,1106.46,65.04,1109.79,989.17
CUST01716,34.5,63.3,34.3,16.8,16.4,1145.77,67.82,7.0,7.8,1.6,7.5,1.7,0.257,0.264,0.079,0,1534.0,0.374,52.8,29.4,6,1,3,207.3,301.19,320.26,236.65,80.37
CUST01717,38.0,99.7,60.3,11.2,14.8,1791.91,141.51,5.8,6.0,3.0,8.5,2.1,0.116,0.073,0.016,0,3161.0,0.431,38.3,28.9,4,7,1,305.08,202.69,238.99,755.73,289.42
CUST01718,59.1,68.6,96.6,222.0,1.9,158.13,73.12,0.6,0.8,0.5,3.0,0.7,0.207,0.305,0.208,1,145.0,0.077,5.4,4.2,2,0,4,76.29,13.12,47.77,20.88,0.07
CUST01719,20.6,78.9,45.5,37.6,3.4,228.91,75.87,1.1,1.3,1.0,4.4,2.4,0.129,0.12,0.137,0,1647.0,0.22,28.5,33.5,9,0,3,19.93,74.99,32.55,58.6,42.84
CUST01720,36.0,59.6,19.1,21.5,13.6,926.76,63.28,6.1,5.6,2.0,7.6,13.6,0.58,0.383,0.093,1,1960.0,0.55,61.3,60.7,20,2,1,42.39,97.19,592.2,139.38,55.59
CUST01721,45.0,112.1,22.2,3.7,22.6,2873.08,126.68,13.6,10.8,0.0,14.2,3.5,0.105,0.054,0.029,2,3418.0,0.924,83.1,11.2,4,10,0,402.85,374.68,1316.51,285.81,493.23
CUST01722,47.4,131.8,42.0,5.6,25.0,2220.16,100.29,9.9,5.6,9.5,7.2,3.6,0.114,0.097,0.013,0,2029.0,0.68,82.0,40.5,5,8,1,583.47,581.36,21.82,296.71,736.79
CUST01723,32.2,69.3,41.3,15.0,10.2,299.07,31.71,3.5,4.6,2.0,18.8,2.2,0.72,0.25,0.162,0,1475.0,0.492,48.6,51.5,12,0,1,1.79,22.41,153.62,112.49,8.75
CUST01724,38.2,79.0,36.4,7.2,28.5,2905.6,90.9,10.3,6.3,12.0,12.1,2.9,0.063,0.075,0.028,0,2839.0,0.633,77.6,43.2,10,7,0,522.39,1500.82,154.72,690.18,37.49
CUST01725,45.1,91.8,73.1,218.5,1.6,73.48,50.75,0.9,0.7,0.0,1.4,1.2,0.125,0.208,0.221,1,239.0,0.018,14.4,5.4,0,0,3,0.77,4.5,43.45,4.13,20.63
CUST01726,51.0,96.8,18.6,11.2,33.6,5097.81,179.72,11.8,15.1,6.7,14.7,5.2,0.071,0.07,0.032,0,4065.0,0.436,148.9,53.5,8,4,0,862.9,1861.98,93.27,2082.84,196.82
CUST01727,27.0,45.1,12.8,16.1,24.4,640.15,27.77,12.3,10.3,1.8,50.8,5.0,0.338,0.07,0.165,0,738.0,0.2,169.4,95.7,16,2,0,41.12,335.18,154.22,0.97,108.65
CUST01728,41.3,47.0,17.7,54.0,7.8,504.06,57.53,4.0,2.5,1.4,7.2,5.4,0.267,0.198,0.076,0,1967.0,0.441,35.2,17.1,4,2,0,45.39,132.85,204.25,88.03,33.54
CUST01729,49.9,80.5,23.3,36.1,8.1,323.72,42.03,3.4,2.7,2.1,8.5,2.5,0.259,0.307,0.07,0,1990.0,0.18,37.1,24.5,11,0,1,61.72,50.64,79.34,91.03,40.99
CUST01730,55.9,26.6,89.9,212.0,4.1,201.33,44.88,2.1,1.0,0.9,2.6,0.4,0.171,0.158,0.249,2,225.0,0.039,7.7,5.7,2,0,0,59.98,24.43,105.92,0.67,10.32
CUST01731,35.0,62.0,35.8,22.2,26.0,946.53,39.69,12.1,12.3,1.6,19.9,18.4,0.567,0.469,0.111,0,1904.0,0.386,68.4,30.6,11,2,0,77.61,400.62,222.2,132.83,113.26
CUST01732,48.8,53.8,65.7,97.3,2.5,124.28,44.99,1.1,1.0,0.3,2.7,1.2,0.206,0.145,0.21,1,215.0,0.042,12.4,5.6,2,0,2,15.82,56.91,36.73,13.47,1.34
CUST01733,19.0,61.2,16.1,12.3,22.7,1540.03,59.88,12.1,7.3,3.2,29.4,5.8,0.359,0.406,0.131,1,625.0,0.361,331.9,148.8,18,5,1,239.64,566.34,144.85,9.26,579.94
CUST01734,28.3,42.3,12.4,11.6,15.6,1114.46,76.71,5.0,5.7,4.9,6.4,9.1,0.304,0.196,0.113,0,862.0,0.27,145.1,0.0,21,4,2,142.39,440.41,74.66,295.79,161.22
CUST01735,61.6,108.5,38.8,11.1,15.9,1055.26,113.59,5.8,5.0,5.1,5.9,2.3,0.066,0.11,0.023,1,1920.0,0.378,52.9,34.0,2,6,1,299.91,184.2,167.62,271.74,131.79
CUST01736,35.1,93.4,40.9,14.8,8.3,500.95,61.06,4.1,4.0,0.1,6.5,5.6,0.347,0.156,0.066,0,1413.0,0.247,25.7,22.0,2,0,2,224.42,136.38,39.64,51.63,48.89
CUST01737,26.5,31.0,17.3,14.5,17.2,1063.76,67.34,5.6,7.6,4.1,38.3,6.5,0.156,0.614,0.182,1,1262.0,0.286,231.3,48.3,19,2,2,256.17,441.88,19.55,174.04,172.14
CUST01738,46.7,44.0,43.6,12.8,24.2,826.67,39.84,12.7,9.4,2.1,21.7,16.2,0.644,0.424,0.13,1,1781.0,0.278,96.0,65.3,15,2,3,32.52,165.4,487.49,54.0,87.27
CUST01739,35.2,66.8,38.6,3.5,17.9,780.73,38.83,10.0,5.1,2.8,7.4,17.9,0.599,0.335,0.107,0,1292.0,0.286,90.4,38.0,6,2,0,232.51,29.93,440.65,71.64,6.01
CUST01740,26.1,47.8,19.3,12.1,12.9,1087.4,92.16,4.3,6.3,2.3,25.8,9.2,0.299,0.421,0.175,1,975.0,0.197,88.4,96.0,27,6,3,122.07,605.57,93.85,152.36,113.54
CUST01741,47.4,75.2,25.1,43.9,13.4,1594.41,109.38,4.4,6.3,2.8,9.4,4.3,0.235,0.227,0.1,0,1666.0,0.282,30.7,8.4,9,1,1,449.08,462.64,218.98,331.1,132.62
CUST01742,43.5,76.7,72.6,143.5,2.4,100.78,47.98,1.4,1.2,0.0,1.2,0.8,0.121,0.216,0.243,1,313.0,0.066,12.2,2.8,0,1,3,1.83,2.1,35.77,41.0,20.08
CUST01743,31.1,89.5,69.3,59.6,4.2,285.61,64.11,1.4,1.6,1.2,2.4,1.4,0.139,0.272,0.202,4,188.0,0.049,10.9,2.6,0,0,6,55.85,82.37,66.59,36.21,44.59
CUST01744,33.1,127.2,51.2,5.7,21.4,2463.05,117.39,11.7,4.7,5.0,17.0,4.0,0.143,0.072,0.032,0,2850.0,0.415,72.4,47.1,3,1,0,954.93,387.61,91.9,685.77,342.84
CUST01745,21.9,56.4,14.4,5.6,8.2,517.42,74.17,3.3,2.7,2.1,30.8,8.2,0.343,0.624,0.105,1,1159.0,0.344,207.5,71.5,17,2,2,213.3,215.49,12.35,13.89,62.39
CUST01746,29.8,50.3,14.3,9.1,18.4,1203.17,66.31,10.1,3.9,4.4,11.9,6.7,0.269,0.566,0.11,1,815.0,0.139,236.4,126.7,16,2,1,331.25,680.03,15.09,0.32,176.49
CUST01747,53.9,139.8,75.0,2.6,27.1,3546.29,140.96,11.8,9.1,6.2,11.4,4.3,0.15,0.074,0.031,0,2854.0,0.495,90.2,45.8,5,3,0,383.91,657.11,683.07,1006.13,816.07
CUST01748,46.3,75.6,37.2,16.8,14.6,98.6,8.45,8.4,6.4,0.0,17.1,9.5,0.4,0.281,0.115,0,1435.0,0.32,50.3,47.8,10,2,1,20.7,10.77,60.89,2.96,3.28
CUST01749,36.0,99.9,71.0,51.0,2.4,95.2,42.23,1.2,0.5,0.7,2.0,0.8,0.108,0.071,0.275,1,375.0,0.056,9.0,4.6,1,0,4,11.76,1.42,71.28,6.62,4.12
CUST01750,44.2,185.8,40.3,0.0,11.5,2092.25,170.66,5.0,3.1,3.5,11.3,1.8,0.064,0.088,0.042,0,4205.0,0.715,45.0,66.7,5,8,0,545.1,612.79,127.9,518.67,287.8
CUST01751,25.1,48.0,19.1,12.9,12.4,426.92,29.22,4.6,5.1,2.6,32.2,8.3,0.199,0.594,0.144,0,1024.0,0.216,179.1,85.3,8,6,0,170.4,54.42,29.15,66.38,106.59
CUST01752,53.8,74.3,43.3,5.6,20.1,581.77,32.28,11.4,9.1,0.0,15.0,15.9,1.0,0.095,0.139,0,1065.0,0.379,106.1,33.3,10,0,2,99.04,92.83,180.53,36.4,172.98
CUST01753,38.4,105.5,68.5,9.3,16.4,1375.05,76.35,8.1,7.7,0.7,6.9,3.3,0.147,0.076,0.033,0,3670.0,0.317,53.2,56.1,4,6,1,486.39,236.56,479.32,104.78,68.0
CUST01754,40.7,60.7,26.2,28.1,26.0,1616.7,61.25,14.8,11.3,0.0,14.9,18.7,0.724,0.442,0.092,1,1414.0,0.403,46.8,63.1,14,4,1,348.38,658.12,421.42,133.3,55.49
CUST01755,48.1,74.8,44.8,26.6,7.4,318.66,48.47,3.7,3.6,0.0,6.7,2.1,0.199,0.142,0.053,0,462.0,0.319,18.9,7.8,7,0,1,7.97,72.61,15.38,95.8,126.9
CUST01756,37.5,85.7,45.3,35.5,13.5,1209.2,96.72,4.4,6.1,2.9,7.3,6.6,0.179,0.209,0.065,0,1478.0,0.236,23.9,22.8,8,0,0,228.9,150.26,462.97,241.11,125.96
CUST01757,39.7,64.3,26.3,44.0,11.2,676.84,58.43,5.2,5.2,0.8,9.2,4.0,0.408,0.145,0.044,1,1692.0,0.382,30.3,13.4,2,0,2,153.36,62.02,46.88,130.89,283.68
CUST01758,22.6,51.4,21.4,16.6,3.7,126.65,34.03,1.4,0.9,1.4,30.5,3.7,0.347,0.299,0.088,1,1030.0,0.27,159.5,99.4,13,3,1,39.91,12.6,16.99,21.39,35.77
CUST01759,50.8,97.3,52.2,9.3,24.1,3887.59,188.68,13.2,11.5,0.0,10.4,3.8,0.151,0.083,0.041,0,5702.0,0.703,165.4,36.2,5,5,0,2254.9,286.56,324.01,762.96,259.15
CUST01760,34.6,56.3,16.4,12.3,16.6,735.38,37.91,9.6,3.5,3.5,23.9,4.8,0.344,0.382,0.099,1,769.0,0.115,210.5,113.6,21,4,2,377.11,129.53,33.63,136.21,58.89
CUST01761,32.5,58.1,13.3,14.1,22.5,1162.65,51.29,7.5,7.0,8.0,17.9,6.7,0.114,0.438,0.114,0,1003.0,0.239,97.6,66.2,15,1,0,144.33,624.75,259.79,26.77,107.01
CUST01762,28.0,88.2,29.5,33.5,12.1,624.8,53.58,7.2,3.0,1.9,13.2,4.1,0.287,0.309,0.123,0,1515.0,0.215,13.4,19.3,2,0,0,31.97,185.35,141.57,130.36,135.55
CUST01763,35.7,134.2,48.0,6.0,18.2,3832.45,185.13,9.0,6.2,2.9,12.0,3.8,0.135,0.055,0.028,0,4128.0,0.422,75.1,58.4,6,5,0,1231.63,750.44,793.24,286.12,771.03
CUST01764,30.2,53.8,5.2,9.5,12.3,674.37,61.69,4.8,3.1,4.4,27.3,0.7,0.175,0.503,0.076,2,823.0,0.233,168.5,105.3,25,0,0,99.71,109.55,111.85,24.55,328.72
CUST01765,32.0,64.5,45.4,9.8,22.3,2435.94,100.98,7.0,8.4,6.9,6.0,2.7,0.064,0.067,0.033,0,3282.0,0.649,74.2,21.9,7,4,1,571.07,1000.03,44.32,443.73,376.79
CUST01766,34.6,64.8,39.1,16.3,9.3,455.95,47.6,3.7,3.1,2.5,13.4,7.1,0.545,0.287,0.115,2,2056.0,0.254,33.9,52.1,12,4,0,30.76,161.6,245.63,1.3,16.67
CUST01767,46.2,62.1,77.1,62.4,3.4,63.93,26.39,1.4,0.7,1.3,1.6,0.8,0.231,0.155,0.119,4,396.0,0.042,5.4,2.6,2,0,2,10.96,3.23,48.56,0.2,0.97
CUST01768,28.2,41.1,16.3,10.6,8.7,263.24,33.63,4.1,3.8,0.8,29.5,5.2,0.298,0.363,0.106,0,1202.0,0.401,283.1,93.9,17,0,0,39.51,127.57,35.26,41.34,19.57
